Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
3.68746e-05,2.92,3.5
3.68756e-05,2.96,3.46
3.68766e-05,2.96,3.46
3.68776e-05,2.96,3.42
3.68786e-05,2.92,3.42
3.68796e-05,2.96,3.42
3.68806e-05,2.92,3.42
3.68816e-05,2.96,3.46
3.68826e-05,2.96,3.46
3.68836e-05,2.96,3.5
3.68846e-05,2.92,3.46
3.68856e-05,2.92,3.46
3.68866e-05,2.92,3.42
3.68876e-05,2.92,3.42
3.68886e-05,2.92,3.42
3.68896e-05,2.92,3.42
3.68906e-05,2.92,3.42
3.68916e-05,2.92,3.42
3.68926e-05,2.92,3.42
3.68936e-05,2.96,3.46
3.68946e-05,2.96,3.46
3.68956e-05,2.96,3.46
3.68966e-05,2.96,3.42
3.68976e-05,2.96,3.42
3.68986e-05,2.96,3.42
3.68996e-05,2.92,3.42
3.69006e-05,2.92,3.42
3.69016e-05,2.92,3.42
3.69026e-05,2.92,3.46
3.69036e-05,2.92,3.46
3.69046e-05,2.92,3.46
3.69056e-05,2.96,3.46
3.69066e-05,2.96,3.46
3.69076e-05,2.96,3.46
3.69086e-05,2.96,3.46
3.69096e-05,2.96,3.46
3.69106e-05,2.92,3.42
3.69116e-05,2.96,3.42
3.69126e-05,2.96,3.38
3.69136e-05,2.92,3.38
3.69146e-05,2.96,3.42
3.69156e-05,2.92,3.46
3.69166e-05,2.96,3.46
3.69176e-05,2.96,3.5
3.69186e-05,2.96,3.46
3.69196e-05,2.96,3.46
3.69206e-05,2.96,3.42
3.69216e-05,2.96,3.38
3.69226e-05,2.92,3.38
3.69236e-05,2.92,3.38
3.69246e-05,2.92,3.38
3.69256e-05,2.92,3.42
3.69266e-05,2.92,3.46
3.69276e-05,2.96,3.5
3.69286e-05,2.96,3.5
3.69296e-05,2.96,3.5
3.69306e-05,2.96,3.46
3.69316e-05,2.92,3.42
3.69326e-05,2.92,3.38
3.69336e-05,2.92,3.38
3.69346e-05,2.92,3.38
3.69356e-05,2.92,3.42
3.69366e-05,2.92,3.46
3.69376e-05,2.96,3.5
3.69386e-05,2.96,3.5
3.69396e-05,2.96,3.5
3.69406e-05,2.96,3.42
3.69416e-05,2.96,3.42
3.69426e-05,2.96,3.38
3.69436e-05,2.92,3.38
3.69446e-05,2.92,3.38
3.69456e-05,2.92,3.42
3.69466e-05,2.92,3.46
3.69476e-05,2.92,3.5
3.69486e-05,2.96,3.5
3.69496e-05,2.96,3.5
3.69506e-05,2.96,3.46
3.69516e-05,2.92,3.42
3.69526e-05,2.92,3.42
3.69536e-05,2.92,3.42
3.69546e-05,2.92,3.42
3.69556e-05,2.92,3.42
3.69566e-05,2.96,3.46
3.69576e-05,2.92,3.46
3.69586e-05,2.96,3.46
3.69596e-05,2.96,3.46
3.69606e-05,2.92,3.46
3.69616e-05,2.96,3.46
3.69626e-05,2.92,3.46
3.69636e-05,2.96,3.46
3.69646e-05,2.96,3.46
3.69656e-05,2.96,3.46
3.69666e-05,2.96,3.42
3.69676e-05,2.96,3.42
3.69686e-05,2.96,3.42
3.69696e-05,2.92,3.42
3.69706e-05,2.92,3.42
3.69716e-05,2.92,3.42
3.69726e-05,2.92,3.46
3.69736e-05,2.92,3.5
3.69746e-05,2.96,3.5
3.69756e-05,2.96,3.5
3.69766e-05,2.96,3.42
3.69776e-05,2.96,3.42
3.69786e-05,2.92,3.38
3.69796e-05,2.92,3.38
3.69806e-05,2.92,3.38
3.69816e-05,2.92,3.42
3.69826e-05,2.92,3.46
3.69836e-05,2.96,3.5
3.69846e-05,2.96,3.54
3.69856e-05,3,3.54
3.69866e-05,2.96,3.5
3.69876e-05,2.96,3.38
3.69886e-05,2.92,3.34
3.69896e-05,2.88,3.34
3.69906e-05,2.88,3.34
3.69916e-05,2.88,3.42
3.69926e-05,2.92,3.46
3.69936e-05,2.96,3.54
3.69946e-05,3,3.54
3.69956e-05,3,3.54
3.69966e-05,3,3.46
3.69976e-05,2.96,3.42
3.69986e-05,2.92,3.34
3.69996e-05,2.92,3.34
3.70006e-05,2.92,3.34
3.70016e-05,2.88,3.38
3.70026e-05,2.88,3.42
3.70036e-05,2.92,3.5
3.70046e-05,2.96,3.54
3.70056e-05,2.96,3.54
3.70066e-05,2.96,3.5
3.70076e-05,2.96,3.46
3.70086e-05,2.92,3.38
3.70096e-05,2.92,3.38
3.70106e-05,2.92,3.38
3.70116e-05,2.92,3.38
3.70126e-05,2.92,3.46
3.70136e-05,2.96,3.5
3.70146e-05,2.96,3.54
3.70156e-05,2.96,3.5
3.70166e-05,2.96,3.5
3.70176e-05,2.92,3.46
3.70186e-05,2.92,3.38
3.70196e-05,2.92,3.38
3.70206e-05,2.92,3.38
3.70216e-05,2.92,3.42
3.70226e-05,2.92,3.42
3.70236e-05,2.96,3.46
3.70246e-05,2.96,3.5
3.70256e-05,2.96,3.5
3.70266e-05,2.96,3.46
3.70276e-05,2.96,3.46
3.70286e-05,2.96,3.42
3.70296e-05,2.92,3.42
3.70306e-05,2.92,3.42
3.70316e-05,2.92,3.42
3.70326e-05,2.92,3.42
3.70336e-05,2.92,3.42
3.70346e-05,2.92,3.46
3.70356e-05,2.92,3.46
3.70366e-05,2.92,3.46
3.70376e-05,2.92,3.46
3.70386e-05,2.92,3.42
3.70396e-05,2.96,3.46
3.70406e-05,2.96,3.46
3.70416e-05,2.92,3.42
3.70426e-05,2.92,3.42
3.70436e-05,2.92,3.42
3.70446e-05,2.92,3.42
3.70456e-05,2.92,3.42
3.70466e-05,2.92,3.42
3.70476e-05,2.96,3.46
3.70486e-05,2.92,3.46
3.70496e-05,2.92,3.46
3.70506e-05,2.96,3.46
3.70516e-05,2.96,3.46
3.70526e-05,2.96,3.46
3.70536e-05,2.96,3.42
3.70546e-05,2.96,3.42
3.70556e-05,2.96,3.42
3.70566e-05,2.96,3.42
3.70576e-05,2.96,3.46
3.70586e-05,2.92,3.46
3.70596e-05,2.96,3.46
3.70606e-05,2.92,3.46
3.70616e-05,2.96,3.46
3.70626e-05,2.96,3.42
3.70636e-05,2.96,3.42
3.70646e-05,2.92,3.42
3.70656e-05,2.92,3.42
3.70666e-05,2.92,3.42
3.70676e-05,2.92,3.42
3.70686e-05,2.92,3.42
3.70696e-05,2.92,3.46
3.70706e-05,2.96,3.46
3.70716e-05,2.96,3.5
3.70726e-05,2.96,3.46
3.70736e-05,2.96,3.46
3.70746e-05,2.96,3.42
3.70756e-05,2.96,3.46
3.70766e-05,2.92,3.46
3.70776e-05,2.92,3.46
3.70786e-05,2.92,3.46
3.70796e-05,2.96,3.46
3.70806e-05,2.96,3.46
3.70816e-05,2.96,3.46
3.70826e-05,2.96,3.46
3.70836e-05,2.92,3.46
3.70846e-05,2.96,3.46
3.70856e-05,2.92,3.46
3.70866e-05,2.96,3.42
3.70876e-05,2.96,3.42
3.70886e-05,2.92,3.42
3.70896e-05,2.92,3.42
3.70906e-05,2.92,3.42
3.70916e-05,2.92,3.42
3.70926e-05,2.92,3.42
3.70936e-05,2.96,3.46
3.70946e-05,2.96,3.5
3.70956e-05,2.96,3.46
3.70966e-05,2.96,3.46
3.70976e-05,2.96,3.46
3.70986e-05,2.96,3.42
3.70996e-05,2.92,3.42
3.71006e-05,2.92,3.42
3.71016e-05,2.92,3.42
3.71026e-05,2.92,3.42
3.71036e-05,2.92,3.46
3.71046e-05,2.96,3.46
3.71056e-05,2.96,3.5
3.71066e-05,2.96,3.46
3.71076e-05,2.92,3.46
3.71086e-05,2.92,3.42
3.71096e-05,2.92,3.42
3.71106e-05,2.92,3.38
3.71116e-05,2.92,3.42
3.71126e-05,2.92,3.42
3.71136e-05,2.92,3.46
3.71146e-05,2.92,3.46
3.71156e-05,2.96,3.5
3.71166e-05,2.96,3.5
3.71176e-05,2.96,3.5
3.71186e-05,2.96,3.46
3.71196e-05,2.92,3.42
3.71206e-05,2.92,3.42
3.71216e-05,2.92,3.38
3.71226e-05,2.92,3.42
3.71236e-05,2.92,3.42
3.71246e-05,2.92,3.46
3.71256e-05,2.92,3.5
3.71266e-05,2.96,3.46
3.71276e-05,2.96,3.46
3.71286e-05,2.96,3.46
3.71296e-05,2.96,3.46
3.71306e-05,2.96,3.42
3.71316e-05,2.92,3.42
3.71326e-05,2.92,3.42
3.71336e-05,2.92,3.42
3.71346e-05,2.92,3.46
3.71356e-05,2.92,3.46
3.71366e-05,2.96,3.46
3.71376e-05,2.92,3.46
3.71386e-05,2.92,3.46
3.71396e-05,2.92,3.42
3.71406e-05,2.92,3.42
3.71416e-05,2.92,3.42
3.71426e-05,2.92,3.42
3.71436e-05,2.92,3.46
3.71446e-05,2.92,3.46
3.71456e-05,2.92,3.46
3.71466e-05,2.96,3.46
3.71476e-05,2.96,3.46
3.71486e-05,2.96,3.42
3.71496e-05,2.96,3.46
3.71506e-05,2.96,3.42
3.71516e-05,2.96,3.46
3.71526e-05,2.92,3.46
3.71536e-05,2.92,3.42
3.71546e-05,2.92,3.42
3.71556e-05,2.92,3.42
3.71566e-05,2.96,3.42
3.71576e-05,2.92,3.42
3.71586e-05,2.96,3.42
3.71596e-05,2.92,3.46
3.71606e-05,2.96,3.46
3.71616e-05,2.96,3.46
3.71626e-05,2.96,3.46
3.71636e-05,2.92,3.46
3.71646e-05,2.92,3.46
3.71656e-05,2.92,3.42
3.71666e-05,2.92,3.42
3.71676e-05,2.92,3.42
3.71686e-05,2.96,3.42
3.71696e-05,2.92,3.42
3.71706e-05,2.96,3.42
3.71716e-05,2.96,3.46
3.71726e-05,2.92,3.46
3.71736e-05,2.92,3.46
3.71746e-05,2.92,3.46
3.71756e-05,2.92,3.42
3.71766e-05,2.92,3.42
3.71776e-05,2.92,3.42
3.71786e-05,2.92,3.38
3.71796e-05,2.96,3.42
3.71806e-05,2.92,3.42
3.71816e-05,2.96,3.42
3.71826e-05,2.92,3.42
3.71836e-05,2.92,3.46
3.71846e-05,2.96,3.46
3.71856e-05,2.92,3.42
3.71866e-05,2.92,3.42
3.71876e-05,2.92,3.42
3.71886e-05,2.92,3.42
3.71896e-05,2.92,3.42
3.71906e-05,2.92,3.42
3.71916e-05,2.92,3.42
3.71926e-05,2.96,3.42
3.71936e-05,2.96,3.46
3.71946e-05,2.96,3.46
3.71956e-05,2.96,3.46
3.71966e-05,2.96,3.46
3.71976e-05,2.92,3.46
3.71986e-05,2.92,3.42
3.71996e-05,2.88,3.38
3.72006e-05,2.92,3.38
3.72016e-05,2.92,3.42
3.72026e-05,2.92,3.46
3.72036e-05,2.96,3.46
3.72046e-05,2.96,3.46
3.72056e-05,2.96,3.5
3.72066e-05,2.96,3.46
3.72076e-05,2.92,3.42
3.72086e-05,2.92,3.38
3.72096e-05,2.92,3.38
3.72106e-05,2.92,3.38
3.72116e-05,2.92,3.42
3.72126e-05,2.92,3.46
3.72136e-05,2.92,3.5
3.72146e-05,2.96,3.46
3.72156e-05,2.96,3.5
3.72166e-05,2.96,3.46
3.72176e-05,2.96,3.42
3.72186e-05,2.92,3.42
3.72196e-05,2.92,3.38
3.72206e-05,2.92,3.38
3.72216e-05,2.92,3.38
3.72226e-05,2.92,3.46
3.72236e-05,2.96,3.5
3.72246e-05,3,3.5
3.72256e-05,2.96,3.46
3.72266e-05,2.96,3.42
3.72276e-05,2.92,3.42
3.72286e-05,2.92,3.38
3.72296e-05,2.92,3.38
3.72306e-05,2.88,3.38
3.72316e-05,2.92,3.46
3.72326e-05,2.92,3.46
3.72336e-05,2.96,3.5
3.72346e-05,3,3.5
3.72356e-05,2.96,3.5
3.72366e-05,2.96,3.42
3.72376e-05,2.96,3.42
3.72386e-05,2.92,3.38
3.72396e-05,2.92,3.42
3.72406e-05,2.92,3.42
3.72416e-05,2.92,3.46
3.72426e-05,2.96,3.46
3.72436e-05,2.96,3.5
3.72446e-05,2.96,3.46
3.72456e-05,2.96,3.46
3.72466e-05,2.96,3.42
3.72476e-05,2.92,3.42
3.72486e-05,2.92,3.38
3.72496e-05,2.92,3.42
3.72506e-05,2.92,3.42
3.72516e-05,2.92,3.46
3.72526e-05,2.92,3.46
3.72536e-05,2.96,3.5
3.72546e-05,2.96,3.5
3.72556e-05,2.96,3.46
3.72566e-05,2.92,3.38
3.72576e-05,2.92,3.38
3.72586e-05,2.92,3.34
3.72596e-05,2.92,3.38
3.72606e-05,2.92,3.42
3.72616e-05,2.92,3.46
3.72626e-05,2.96,3.5
3.72636e-05,2.96,3.5
3.72646e-05,2.96,3.46
3.72656e-05,2.96,3.46
3.72666e-05,2.92,3.42
3.72676e-05,2.92,3.38
3.72686e-05,2.92,3.38
3.72696e-05,2.92,3.38
3.72706e-05,2.92,3.42
3.72716e-05,2.96,3.46
3.72726e-05,2.96,3.46
3.72736e-05,2.96,3.46
3.72746e-05,2.96,3.46
3.72756e-05,2.92,3.42
3.72766e-05,2.92,3.42
3.72776e-05,2.92,3.42
3.72786e-05,2.92,3.42
3.72796e-05,2.92,3.42
3.72806e-05,2.96,3.42
3.72816e-05,2.92,3.42
3.72826e-05,2.96,3.42
3.72836e-05,2.96,3.42
3.72846e-05,2.92,3.42
3.72856e-05,2.92,3.42
3.72866e-05,2.92,3.42
3.72876e-05,2.92,3.46
3.72886e-05,2.92,3.42
3.72896e-05,2.92,3.46
3.72906e-05,2.92,3.46
3.72916e-05,2.96,3.46
3.72926e-05,2.96,3.42
3.72936e-05,2.92,3.42
3.72946e-05,2.92,3.42
3.72956e-05,2.92,3.38
3.72966e-05,2.92,3.42
3.72976e-05,2.96,3.46
3.72986e-05,2.96,3.46
3.72996e-05,2.96,3.46
3.73006e-05,2.96,3.46
3.73016e-05,2.96,3.46
3.73026e-05,2.92,3.42
3.73036e-05,2.92,3.42
3.73046e-05,2.92,3.42
3.73056e-05,2.92,3.42
3.73066e-05,2.92,3.42
3.73076e-05,2.92,3.46
3.73086e-05,2.96,3.46
3.73096e-05,2.96,3.5
3.73106e-05,2.96,3.46
3.73116e-05,2.96,3.46
3.73126e-05,2.96,3.42
3.73136e-05,2.92,3.42
3.73146e-05,2.96,3.38
3.73156e-05,2.92,3.38
3.73166e-05,2.96,3.38
3.73176e-05,2.96,3.46
3.73186e-05,2.92,3.42
3.73196e-05,2.96,3.5
3.73206e-05,2.92,3.46
3.73216e-05,2.92,3.46
3.73226e-05,2.92,3.42
3.73236e-05,2.92,3.42
3.73246e-05,2.92,3.42
3.73256e-05,2.96,3.42
3.73266e-05,2.96,3.42
3.73276e-05,2.92,3.46
3.73286e-05,2.92,3.46
3.73296e-05,2.92,3.46
3.73306e-05,2.92,3.46
3.73316e-05,2.92,3.46
3.73326e-05,2.92,3.46
3.73336e-05,2.92,3.46
3.73346e-05,2.92,3.42
3.73356e-05,2.92,3.42
3.73366e-05,2.92,3.42
3.73376e-05,2.92,3.42
3.73386e-05,2.92,3.42
3.73396e-05,2.92,3.46
3.73406e-05,2.92,3.42
3.73416e-05,2.92,3.46
3.73426e-05,2.92,3.46
3.73436e-05,2.96,3.5
3.73446e-05,2.92,3.46
3.73456e-05,2.92,3.42
3.73466e-05,2.96,3.42
3.73476e-05,2.92,3.38
3.73486e-05,2.92,3.42
3.73496e-05,2.92,3.42
3.73506e-05,2.92,3.38
3.73516e-05,2.92,3.42
3.73526e-05,2.92,3.46
3.73536e-05,2.96,3.5
3.73546e-05,2.96,3.5
3.73556e-05,2.96,3.5
3.73566e-05,2.96,3.42
3.73576e-05,2.96,3.42
3.73586e-05,2.92,3.42
3.73596e-05,2.92,3.38
3.73606e-05,2.92,3.38
3.73616e-05,2.92,3.46
3.73626e-05,2.92,3.46
3.73636e-05,2.92,3.54
3.73646e-05,2.96,3.54
3.73656e-05,2.96,3.5
3.73666e-05,2.92,3.46
3.73676e-05,2.92,3.42
3.73686e-05,2.92,3.42
3.73696e-05,2.92,3.38
3.73706e-05,2.92,3.42
3.73716e-05,2.92,3.46
3.73726e-05,2.96,3.5
3.73736e-05,2.96,3.5
3.73746e-05,2.96,3.5
3.73756e-05,2.96,3.5
3.73766e-05,2.96,3.46
3.73776e-05,2.92,3.42
3.73786e-05,2.92,3.38
3.73796e-05,2.92,3.38
3.73806e-05,2.92,3.38
3.73816e-05,2.92,3.42
3.73826e-05,2.96,3.46
3.73836e-05,2.96,3.5
3.73846e-05,2.96,3.5
3.73856e-05,2.96,3.5
3.73866e-05,2.92,3.46
3.73876e-05,2.92,3.42
3.73886e-05,2.92,3.38
3.73896e-05,2.92,3.38
3.73906e-05,2.92,3.42
3.73916e-05,2.92,3.46
3.73926e-05,2.96,3.46
3.73936e-05,2.96,3.5
3.73946e-05,2.96,3.5
3.73956e-05,2.92,3.46
3.73966e-05,2.92,3.46
3.73976e-05,2.92,3.42
3.73986e-05,2.92,3.42
3.73996e-05,2.88,3.42
3.74006e-05,2.92,3.42
3.74016e-05,2.96,3.46
3.74026e-05,2.96,3.46
3.74036e-05,2.96,3.46
3.74046e-05,2.96,3.42
3.74056e-05,2.92,3.42
3.74066e-05,2.92,3.42
3.74076e-05,2.88,3.42
3.74086e-05,2.88,3.42
3.74096e-05,2.92,3.42
3.74106e-05,2.92,3.46
3.74116e-05,2.92,3.46
3.74126e-05,2.96,3.46
3.74136e-05,2.96,3.46
3.74146e-05,2.96,3.42
3.74156e-05,2.92,3.42
3.74166e-05,2.92,3.38
3.74176e-05,2.92,3.42
3.74186e-05,2.92,3.42
3.74196e-05,2.92,3.5
3.74206e-05,2.96,3.5
3.74216e-05,2.96,3.5
3.74226e-05,2.96,3.5
3.74236e-05,2.92,3.46
3.74246e-05,2.96,3.42
3.74256e-05,2.92,3.38
3.74266e-05,2.92,3.38
3.74276e-05,2.92,3.38
3.74286e-05,2.92,3.42
3.74296e-05,2.92,3.46
3.74306e-05,2.96,3.46
3.74316e-05,2.92,3.5
3.74326e-05,2.96,3.5
3.74336e-05,2.96,3.5
3.74346e-05,2.96,3.42
3.74356e-05,2.92,3.38
3.74366e-05,2.92,3.38
3.74376e-05,2.92,3.38
3.74386e-05,2.88,3.42
3.74396e-05,2.92,3.46
3.74406e-05,2.96,3.46
3.74416e-05,2.96,3.5
3.74426e-05,2.96,3.46
3.74436e-05,2.96,3.46
3.74446e-05,2.96,3.42
3.74456e-05,2.92,3.42
3.74466e-05,2.92,3.38
3.74476e-05,2.92,3.42
3.74486e-05,2.92,3.42
3.74496e-05,2.92,3.46
3.74506e-05,2.96,3.46
3.74516e-05,2.96,3.5
3.74526e-05,2.96,3.46
3.74536e-05,2.96,3.42
3.74546e-05,2.96,3.42
3.74556e-05,2.92,3.42
3.74566e-05,2.92,3.42
3.74576e-05,2.92,3.42
3.74586e-05,2.92,3.42
3.74596e-05,2.92,3.42
3.74606e-05,2.96,3.42
3.74616e-05,2.92,3.46
3.74626e-05,2.96,3.46
3.74636e-05,2.96,3.46
3.74646e-05,2.96,3.46
3.74656e-05,2.92,3.46
3.74666e-05,2.92,3.42
3.74676e-05,2.92,3.46
3.74686e-05,2.92,3.46
3.74696e-05,2.92,3.46
3.74706e-05,2.96,3.42
3.74716e-05,2.92,3.42
3.74726e-05,2.96,3.42
3.74736e-05,2.96,3.42
3.74746e-05,2.92,3.42
3.74756e-05,2.92,3.42
3.74766e-05,2.92,3.42
3.74776e-05,2.92,3.46
3.74786e-05,2.92,3.46
3.74796e-05,2.96,3.46
3.74806e-05,2.96,3.46
3.74816e-05,2.96,3.42
3.74826e-05,2.96,3.42
3.74836e-05,2.96,3.42
3.74846e-05,2.92,3.42
3.74856e-05,2.92,3.46
3.74866e-05,2.92,3.46
3.74876e-05,2.92,3.5
3.74886e-05,2.92,3.46
3.74896e-05,2.96,3.46
3.74906e-05,2.96,3.42
3.74916e-05,2.96,3.42
3.74926e-05,2.96,3.42
3.74936e-05,2.92,3.42
3.74946e-05,2.92,3.42
3.74956e-05,2.92,3.42
3.74966e-05,2.92,3.42
3.74976e-05,2.96,3.42
3.74986e-05,2.96,3.46
3.74996e-05,2.96,3.5
3.75006e-05,2.96,3.46
3.75016e-05,2.96,3.5
3.75026e-05,2.96,3.46
3.75036e-05,2.96,3.42
3.75046e-05,2.92,3.42
3.75056e-05,2.92,3.38
3.75066e-05,2.92,3.38
3.75076e-05,2.92,3.42
3.75086e-05,2.92,3.42
3.75096e-05,2.92,3.46
3.75106e-05,2.96,3.46
3.75116e-05,2.96,3.5
3.75126e-05,2.96,3.46
3.75136e-05,2.96,3.42
3.75146e-05,2.96,3.42
3.75156e-05,2.92,3.38
3.75166e-05,2.92,3.38
3.75176e-05,2.92,3.42
3.75186e-05,2.92,3.42
3.75196e-05,2.92,3.46
3.75206e-05,2.96,3.5
3.75216e-05,2.96,3.54
3.75226e-05,3,3.5
3.75236e-05,2.96,3.46
3.75246e-05,2.96,3.42
3.75256e-05,2.96,3.38
3.75266e-05,2.92,3.38
3.75276e-05,2.92,3.38
3.75286e-05,2.92,3.42
3.75296e-05,2.92,3.46
3.75306e-05,2.96,3.5
3.75316e-05,2.96,3.54
3.75326e-05,2.96,3.5
3.75336e-05,2.96,3.5
3.75346e-05,2.96,3.42
3.75356e-05,2.96,3.38
3.75366e-05,2.92,3.34
3.75376e-05,2.92,3.34
3.75386e-05,2.92,3.38
3.75396e-05,2.92,3.42
3.75406e-05,2.92,3.46
3.75416e-05,2.92,3.5
3.75426e-05,2.92,3.5
3.75436e-05,2.92,3.54
3.75446e-05,2.92,3.46
3.75456e-05,2.92,3.42
3.75466e-05,2.96,3.38
3.75476e-05,2.92,3.38
3.75486e-05,2.92,3.38
3.75496e-05,2.92,3.42
3.75506e-05,2.92,3.46
3.75516e-05,2.92,3.5
3.75526e-05,2.92,3.5
3.75536e-05,2.96,3.5
3.75546e-05,2.92,3.5
3.75556e-05,2.96,3.46
3.75566e-05,2.96,3.42
3.75576e-05,2.96,3.38
3.75586e-05,2.92,3.38
3.75596e-05,2.96,3.38
3.75606e-05,2.92,3.42
3.75616e-05,2.96,3.46
3.75626e-05,2.96,3.46
3.75636e-05,2.96,3.46
3.75646e-05,2.96,3.46
3.75656e-05,2.92,3.46
3.75666e-05,2.96,3.46
3.75676e-05,2.96,3.42
3.75686e-05,2.96,3.42
3.75696e-05,2.92,3.42
3.75706e-05,2.92,3.38
3.75716e-05,2.92,3.42
3.75726e-05,2.92,3.42
3.75736e-05,2.92,3.46
3.75746e-05,2.92,3.46
3.75756e-05,2.96,3.5
3.75766e-05,2.96,3.5
3.75776e-05,2.96,3.5
3.75786e-05,2.96,3.46
3.75796e-05,2.96,3.42
3.75806e-05,2.96,3.42
3.75816e-05,2.96,3.38
3.75826e-05,2.92,3.38
3.75836e-05,2.92,3.42
3.75846e-05,2.92,3.42
3.75856e-05,2.96,3.46
3.75866e-05,2.96,3.5
3.75876e-05,2.96,3.5
3.75886e-05,2.96,3.46
3.75896e-05,2.96,3.46
3.75906e-05,2.92,3.42
3.75916e-05,2.92,3.38
3.75926e-05,2.92,3.38
3.75936e-05,2.92,3.38
3.75946e-05,2.92,3.42
3.75956e-05,2.92,3.46
3.75966e-05,2.92,3.46
3.75976e-05,2.92,3.5
3.75986e-05,2.92,3.5
3.75996e-05,2.96,3.5
3.76006e-05,2.96,3.46
3.76016e-05,2.96,3.42
3.76026e-05,2.96,3.38
3.76036e-05,2.92,3.38
3.76046e-05,2.92,3.38
3.76056e-05,2.92,3.42
3.76066e-05,2.92,3.46
3.76076e-05,2.92,3.5
3.76086e-05,2.92,3.5
3.76096e-05,2.96,3.54
3.76106e-05,2.96,3.5
3.76116e-05,2.96,3.46
3.76126e-05,2.96,3.42
3.76136e-05,2.96,3.38
3.76146e-05,2.92,3.38
3.76156e-05,2.92,3.38
3.76166e-05,2.88,3.42
3.76176e-05,2.88,3.46
3.76186e-05,2.92,3.5
3.76196e-05,2.92,3.5
3.76206e-05,2.96,3.5
3.76216e-05,2.96,3.5
3.76226e-05,2.96,3.46
3.76236e-05,2.96,3.42
3.76246e-05,2.92,3.38
3.76256e-05,2.92,3.38
3.76266e-05,2.92,3.34
3.76276e-05,2.92,3.38
3.76286e-05,2.92,3.42
3.76296e-05,2.96,3.5
3.76306e-05,2.96,3.5
3.76316e-05,2.96,3.54
3.76326e-05,2.96,3.5
3.76336e-05,2.96,3.46
3.76346e-05,2.96,3.42
3.76356e-05,2.92,3.38
3.76366e-05,2.92,3.34
3.76376e-05,2.92,3.38
3.76386e-05,2.92,3.38
3.76396e-05,2.92,3.42
3.76406e-05,2.96,3.46
3.76416e-05,2.96,3.54
3.76426e-05,3,3.5
3.76436e-05,2.96,3.46
3.76446e-05,2.96,3.42
3.76456e-05,2.92,3.38
3.76466e-05,2.92,3.38
3.76476e-05,2.92,3.38
3.76486e-05,2.92,3.42
3.76496e-05,2.92,3.46
3.76506e-05,2.96,3.5
3.76516e-05,2.96,3.54
3.76526e-05,2.96,3.5
3.76536e-05,2.96,3.46
3.76546e-05,2.92,3.46
3.76556e-05,2.92,3.42
3.76566e-05,2.92,3.38
3.76576e-05,2.92,3.42
3.76586e-05,2.92,3.42
3.76596e-05,2.92,3.46
3.76606e-05,2.92,3.46
3.76616e-05,2.96,3.5
3.76626e-05,2.96,3.46
3.76636e-05,2.92,3.46
3.76646e-05,2.92,3.42
3.76656e-05,2.92,3.42
3.76666e-05,2.92,3.38
3.76676e-05,2.92,3.42
3.76686e-05,2.92,3.42
3.76696e-05,2.96,3.46
3.76706e-05,2.92,3.46
3.76716e-05,2.96,3.46
3.76726e-05,2.92,3.42
3.76736e-05,2.92,3.42
3.76746e-05,2.92,3.38
3.76756e-05,2.92,3.42
3.76766e-05,2.92,3.42
3.76776e-05,2.92,3.46
3.76786e-05,2.96,3.46
3.76796e-05,2.96,3.46
3.76806e-05,2.96,3.46
3.76816e-05,2.92,3.42
3.76826e-05,2.92,3.38
3.76836e-05,2.92,3.38
3.76846e-05,2.92,3.38
3.76856e-05,2.92,3.38
3.76866e-05,2.96,3.46
3.76876e-05,2.96,3.5
3.76886e-05,2.96,3.5
3.76896e-05,2.96,3.5
3.76906e-05,2.96,3.46
3.76916e-05,2.96,3.42
3.76926e-05,2.92,3.38
3.76936e-05,2.88,3.38
3.76946e-05,2.88,3.38
3.76956e-05,2.88,3.38
3.76966e-05,2.92,3.42
3.76976e-05,2.96,3.5
3.76986e-05,2.96,3.5
3.76996e-05,2.96,3.5
3.77006e-05,2.96,3.5
3.77016e-05,2.92,3.46
3.77026e-05,2.92,3.38
3.77036e-05,2.88,3.34
3.77046e-05,2.88,3.38
3.77056e-05,2.92,3.42
3.77066e-05,2.92,3.46
3.77076e-05,2.96,3.5
3.77086e-05,2.96,3.5
3.77096e-05,2.96,3.5
3.77106e-05,2.92,3.5
3.77116e-05,2.92,3.42
3.77126e-05,2.92,3.38
3.77136e-05,2.92,3.38
3.77146e-05,2.88,3.34
3.77156e-05,2.92,3.38
3.77166e-05,2.96,3.42
3.77176e-05,2.96,3.46
3.77186e-05,2.96,3.5
3.77196e-05,2.96,3.5
3.77206e-05,2.96,3.5
3.77216e-05,2.96,3.46
3.77226e-05,2.92,3.38
3.77236e-05,2.92,3.42
3.77246e-05,2.88,3.38
3.77256e-05,2.92,3.38
3.77266e-05,2.92,3.42
3.77276e-05,2.92,3.5
3.77286e-05,2.92,3.5
3.77296e-05,2.92,3.5
3.77306e-05,2.92,3.5
3.77316e-05,2.92,3.46
3.77326e-05,2.92,3.42
3.77336e-05,2.92,3.42
3.77346e-05,2.92,3.42
3.77356e-05,2.92,3.42
3.77366e-05,2.92,3.42
